0.000000	0.000000	17736502.379504
0.040000	0.000000	17533505.107221
0.080000	0.000000	16925407.036929
0.120000	0.000000	15918231.744846
0.160000	0.000000	14532249.930315
0.200000	0.000000	12814022.508477
0.240000	0.000000	10846534.720176
0.280000	0.000000	8751386.851027
0.320000	0.000000	6678046.777331
0.360000	0.000000	4779524.414218
0.400000	0.000000	3180638.646419
0.440000	0.000000	1950759.659722
0.480000	0.000000	1092995.906062
0.520000	0.000000	554597.859674
0.560000	0.000000	252695.493080
0.600000	0.000000	102545.499106
0.640000	0.000000	36772.374117
0.680000	0.000000	11565.298704
0.720000	0.000000	3167.590236
0.760000	0.000000	750.425549
0.800000	0.000000	152.799795
0.840000	0.000000	26.580396
0.880000	0.000000	3.927907
0.920000	0.000000	0.490457
0.960000	0.000000	0.051486
1.000000	0.000000	0.004522
1.040000	0.000000	0.000331
1.080000	0.000000	0.000020
1.120000	0.000000	0.000001
-1.120000	0.000000	0.000001
-1.080000	0.000000	0.000020
-1.040000	0.000000	0.000331
-1.000000	0.000000	0.004522
-0.960000	0.000000	0.051486
-0.920000	0.000000	0.490457
-0.880000	0.000000	3.927907
-0.840000	0.000000	26.580396
-0.800000	0.000000	152.799795
-0.760000	0.000000	750.425549
-0.720000	0.000000	3167.590236
-0.680000	0.000000	11565.298704
-0.640000	0.000000	36772.374117
-0.600000	0.000000	102545.499106
-0.560000	0.000000	252695.493080
-0.520000	0.000000	554597.859674
-0.480000	0.000000	1092995.906062
-0.440000	0.000000	1950759.659722
-0.400000	0.000000	3180638.646419
-0.360000	0.000000	4779524.414218
-0.320000	0.000000	6678046.777331
-0.280000	0.000000	8751386.851027
-0.240000	0.000000	10846534.720176
-0.200000	0.000000	12814022.508477
-0.160000	0.000000	14532249.930315
-0.120000	0.000000	15918231.744846
-0.080000	0.000000	16925407.036929
-0.040000	0.000000	17533505.107221
0.000000	0.000333	61692.875051
0.040000	0.000333	62101.755651
0.080000	0.000333	63343.042983
0.120000	0.000333	65461.485412
0.160000	0.000333	68534.444953
0.200000	0.000333	72676.289101
0.240000	0.000333	78045.024279
0.280000	0.000333	84851.706363
0.320000	0.000333	93373.381569
0.360000	0.000333	103970.801552
0.400000	0.000333	117112.396926
0.440000	0.000333	133407.019309
0.480000	0.000333	153649.180988
0.520000	0.000333	178881.183075
0.560000	0.000333	210481.950861
0.600000	0.000333	250295.221092
0.640000	0.000333	300815.249375
0.680000	0.000333	365483.138996
0.720000	0.000333	449161.924028
0.760000	0.000333	558896.808441
0.800000	0.000333	705342.687275
0.840000	0.000333	905427.556139
0.880000	0.000333	1186326.381843
0.920000	0.000333	1590214.082336
0.960000	0.000333	2178155.690108
1.000000	0.000333	3025285.809853
1.040000	0.000333	4186500.923452
1.080000	0.000333	5610336.529523
1.120000	0.000333	7027020.151039
1.160000	0.000333	7934549.490716
1.200000	0.000333	7824028.164157
1.240000	0.000333	6566437.604972
1.280000	0.000333	4597712.328569
1.320000	0.000333	2644722.683320
1.360000	0.000333	1234987.193854
1.400000	0.000333	463796.823693
1.440000	0.000333	139045.217712
1.480000	0.000333	33079.760394
1.520000	0.000333	6215.030336
1.560000	0.000333	918.462217
1.600000	0.000333	106.404021
1.640000	0.000333	9.635829
1.680000	0.000333	0.680418
1.720000	0.000333	0.037383
1.760000	0.000333	0.001595
1.800000	0.000333	0.000053
1.840000	0.000333	0.000001
-1.840000	0.000333	0.000001
-1.800000	0.000333	0.000053
-1.760000	0.000333	0.001595
-1.720000	0.000333	0.037383
-1.680000	0.000333	0.680418
-1.640000	0.000333	9.635829
-1.600000	0.000333	106.404021
-1.560000	0.000333	918.462217
-1.520000	0.000333	6215.030336
-1.480000	0.000333	33079.760394
-1.440000	0.000333	139045.217712
-1.400000	0.000333	463796.823693
-1.360000	0.000333	1234987.193854
-1.320000	0.000333	2644722.683320
-1.280000	0.000333	4597712.328569
-1.240000	0.000333	6566437.604972
-1.200000	0.000333	7824028.164157
-1.160000	0.000333	7934549.490716
-1.120000	0.000333	7027020.151039
-1.080000	0.000333	5610336.529523
-1.040000	0.000333	4186500.923452
-1.000000	0.000333	3025285.809853
-0.960000	0.000333	2178155.690108
-0.920000	0.000333	1590214.082336
-0.880000	0.000333	1186326.381843
-0.840000	0.000333	905427.556139
-0.800000	0.000333	705342.687275
-0.760000	0.000333	558896.808441
-0.720000	0.000333	449161.924028
-0.680000	0.000333	365483.138996
-0.640000	0.000333	300815.249375
-0.600000	0.000333	250295.221092
-0.560000	0.000333	210481.950861
-0.520000	0.000333	178881.183075
-0.480000	0.000333	153649.180988
-0.440000	0.000333	133407.019309
-0.400000	0.000333	117112.396926
-0.360000	0.000333	103970.801552
-0.320000	0.000333	93373.381569
-0.280000	0.000333	84851.706363
-0.240000	0.000333	78045.024279
-0.200000	0.000333	72676.289101
-0.160000	0.000333	68534.444953
-0.120000	0.000333	65461.485412
-0.080000	0.000333	63343.042983
-0.040000	0.000333	62101.755651
0.000000	0.000667	573.380548
0.040000	0.000667	578.116519
0.080000	0.000667	592.511628
0.120000	0.000667	617.143830
0.160000	0.000667	653.027959
0.200000	0.000667	701.687398
0.240000	0.000667	765.252509
0.280000	0.000667	846.591688
0.320000	0.000667	949.483363
0.360000	0.000667	1078.846389
0.400000	0.000667	1241.055236
0.440000	0.000667	1444.369765
0.480000	0.000667	1699.512994
0.520000	0.000667	2020.433017
0.560000	0.000667	2425.314389
0.600000	0.000667	2937.923861
0.640000	0.000667	3589.392602
0.680000	0.000667	4420.623615
0.720000	0.000667	5485.496126
0.760000	0.000667	6855.145916
0.800000	0.000667	8623.842484
0.840000	0.000667	10916.716841
0.880000	0.000667	13900.249309
0.920000	0.000667	17797.043045
0.960000	0.000667	22904.614995
1.000000	0.000667	29621.621619
1.040000	0.000667	38487.430150
1.080000	0.000667	50228.120740
1.120000	0.000667	65820.697752
1.160000	0.000667	86619.328274
1.200000	0.000667	114489.419015
1.240000	0.000667	151890.143858
1.280000	0.000667	202314.504022
1.320000	0.000667	271558.131442
1.360000	0.000667	368846.068778
1.400000	0.000667	506178.939581
1.440000	0.000667	697705.019500
1.480000	0.000667	964666.251700
1.520000	0.000667	1344941.170952
1.560000	0.000667	1888696.121799
1.600000	0.000667	2611943.312180
1.640000	0.000667	3406003.511457
1.680000	0.000667	3982855.653674
1.720000	0.000667	3995611.651840
1.760000	0.000667	3324436.340354
1.800000	0.000667	2238784.529325
1.840000	0.000667	1199228.114588
1.880000	0.000667	504544.918494
1.920000	0.000667	165173.808862
1.960000	0.000667	41778.496036
2.000000	0.000667	8120.274424
2.040000	0.000667	1207.667588
2.080000	0.000667	136.967320
2.120000	0.000667	11.814036
2.160000	0.000667	0.773259
2.200000	0.000667	0.038335
2.240000	0.000667	0.001437
2.280000	0.000667	0.000041
-2.280000	0.000667	0.000041
-2.240000	0.000667	0.001437
-2.200000	0.000667	0.038335
-2.160000	0.000667	0.773259
-2.120000	0.000667	11.814036
-2.080000	0.000667	136.967320
-2.040000	0.000667	1207.667588
-2.000000	0.000667	8120.274424
-1.960000	0.000667	41778.496036
-1.920000	0.000667	165173.808862
-1.880000	0.000667	504544.918494
-1.840000	0.000667	1199228.114588
-1.800000	0.000667	2238784.529325
-1.760000	0.000667	3324436.340354
-1.720000	0.000667	3995611.651840
-1.680000	0.000667	3982855.653674
-1.640000	0.000667	3406003.511457
-1.600000	0.000667	2611943.312180
-1.560000	0.000667	1888696.121799
-1.520000	0.000667	1344941.170952
-1.480000	0.000667	964666.251700
-1.440000	0.000667	697705.019500
-1.400000	0.000667	506178.939581
-1.360000	0.000667	368846.068778
-1.320000	0.000667	271558.131442
-1.280000	0.000667	202314.504022
-1.240000	0.000667	151890.143858
-1.200000	0.000667	114489.419015
-1.160000	0.000667	86619.328274
-1.120000	0.000667	65820.697752
-1.080000	0.000667	50228.120740
-1.040000	0.000667	38487.430150
-1.000000	0.000667	29621.621619
-0.960000	0.000667	22904.614995
-0.920000	0.000667	17797.043045
-0.880000	0.000667	13900.249309
-0.840000	0.000667	10916.716841
-0.800000	0.000667	8623.842484
-0.760000	0.000667	6855.145916
-0.720000	0.000667	5485.496126
-0.680000	0.000667	4420.623615
-0.640000	0.000667	3589.392602
-0.600000	0.000667	2937.923861
-0.560000	0.000667	2425.314389
-0.520000	0.000667	2020.433017
-0.480000	0.000667	1699.512994
-0.440000	0.000667	1444.369765
-0.400000	0.000667	1241.055236
-0.360000	0.000667	1078.846389
-0.320000	0.000667	949.483363
-0.280000	0.000667	846.591688
-0.240000	0.000667	765.252509
-0.200000	0.000667	701.687398
-0.160000	0.000667	653.027959
-0.120000	0.000667	617.143830
-0.080000	0.000667	592.511628
-0.040000	0.000667	578.116519
0.000000	0.001000	7.145413
0.040000	0.001000	7.207189
0.080000	0.001000	7.396058
0.120000	0.001000	7.721199
0.160000	0.001000	8.195515
0.200000	0.001000	8.837357
0.240000	0.001000	9.676745
0.280000	0.001000	10.763028
0.320000	0.001000	12.171125
0.360000	0.001000	14.006399
0.400000	0.001000	16.409979
0.440000	0.001000	19.566340
0.480000	0.001000	23.715038
0.520000	0.001000	29.168888
0.560000	0.001000	36.340588
0.600000	0.001000	45.779900
0.640000	0.001000	58.224815
0.680000	0.001000	74.671500
0.720000	0.001000	96.470392
0.760000	0.001000	125.458004
0.800000	0.001000	164.136726
0.840000	0.001000	215.922241
0.880000	0.001000	285.479395
0.920000	0.001000	379.178724
0.960000	0.001000	505.728145
1.000000	0.001000	677.027727
1.040000	0.001000	909.355326
1.080000	0.001000	1225.046449
1.120000	0.001000	1654.749280
1.160000	0.001000	2240.614745
1.200000	0.001000	3040.898025
1.240000	0.001000	4135.817423
1.280000	0.001000	5635.905946
1.320000	0.001000	7694.826941
1.360000	0.001000	10523.834002
1.400000	0.001000	14410.992251
1.440000	0.001000	19760.025641
1.480000	0.001000	27130.794907
1.520000	0.001000	37254.834420
1.560000	0.001000	51138.828684
1.600000	0.001000	70342.650933
1.640000	0.001000	96989.588864
1.680000	0.001000	133056.210965
1.720000	0.001000	180286.142412
1.760000	0.001000	243446.144204
1.800000	0.001000	336251.816556
1.840000	0.001000	484129.768776
1.880000	0.001000	718252.112087
1.920000	0.001000	1060074.012883
1.960000	0.001000	1502331.994538
2.000000	0.001000	1992905.397765
2.040000	0.001000	2421260.232670
2.080000	0.001000	2624470.941937
2.120000	0.001000	2458597.635168
2.160000	0.001000	1926324.500648
2.200000	0.001000	1226143.485280
2.240000	0.001000	619547.675988
2.280000	0.001000	244246.103907
2.320000	0.001000	74193.468412
2.360000	0.001000	17209.958751
